Headlines,Dates,Descriptions
Tesla grapples with PR nightmare after battery fire in U.S.,3 Oct 2013,Tesla grapples with PR nightmare after battery fire in U.S. ... A video of the Tesla car fire appeared on YouTube. DETROIT (Reuters) -- A video that went viral of...
"Life With Tesla Model S: Electric-Draw Vampire Slain, At Last",6 Dec 2013,you might think its ok to come home to a dead car that needs to be jumped but most feel differently. not sure of the parameters but it is NOT possible for the...
Tesla Co-Founder Joins Board of Electric Motorcycle Maker,11 Oct 2013,"Tesla co-founder Martin Eberhard has joined the advisory board for BRD Motorcycles, a San Francisco-based electric motorcycle manufacturer that makes some..."
Tesla Snags Apple VP Of Mac Hardware To Lead New Vehicle Development,24 Oct 2013,Apple VP of Product Design Doug Field is leaving the company for Tesla according to a press release from the automaker today. Field will head programs.
Elon Musk Defends Safety of Tesla Model S After Fire,5 Oct 2013,Tesla Motors CEO Elon Musk defends safety of Model S following vehicle fire in Washington state.
Tesla: A trap for small investors?,1 Oct 2013,"Tesla's substantial run-up has sparked plenty of bubble chatter, and the average price target among Wall Street analysts is just under $145 per share. That's..."
California is giving Tesla another huge tax break. Good move,21 Dec 2013,"The luxury electric-car maker is getting a huge new tax break from California, SFGate reports. The state will let it off the hook for sales and use taxes on..."
New Tesla statue unveiled,6 Dec 2013,New Tesla statue unveiled ... A statue of the inventor Nikola Tesla — equipped with free Wi-Fi and a time capsule to be opened in 2043 — was unveiled in Palo Alto...
Tesla Model S Police Car Could Come to Silicon Valley,7 Nov 2013,"The city manager of Atheron, California, the place with the most expensive ZIP code in America, recently said he'd welcome a Tesla Model S police car."
Tesla Charging System Garage Fire,18 Dec 2013,"""The most probable cause of this fire is a high resistance connection at the wall socket or the Universal Mobile Connector from the Tesla charging system"" which..."
Some observations on new Tesla Model X prototype shown at Palo Alto showroom,13 Oct 2013,"As predicted, Tesla did showcase its Model X SUV-Crossover at its Palo Alto Store today and it differed in a few ways from what we'd seen before."
Tesla Chief Designer Says Model X Almost Ready - Motor Trend WOT,16 Dec 2013,"Consumers have just warmed up to the Tesla Model S, but there's already buzz over the Model X crossover and Model E."
Panasonic and Tesla Reach Agreement to Expand Supply of Automotive-Grade Battery Cells,31 Oct 2013,Panasonic will expand its existing production of lithium-ion battery cells by 2 billion over the next four years to cover the increased demand from Tesla...
Tesla Cars Are Not An Environmental Abomination (NASDAQ:TSLA),15 Nov 2013,A conservative premise would put the Model S battery at 70% of original capacity at 180K miles end of vehicle life premise of the UCLA study. This is derived...
Another Fiery Tesla Makes Headlines,29 Oct 2013,"Another Fiery Tesla Makes Headlines ... Oct. 29, 2013 4 a.m.."
Tesla fire video: NHTSA can't investigate Model S battery fire due to shutdown.,3 Oct 2013,A Tesla spokeswoman said the culprit was a large metal object hitting the battery pack. She pointed out that the fire was contained to a small section at the...
Fear of Fire the Last Reason to Sell Tesla,14 Nov 2013,"Investors have plenty of reasons to take Tesla profits off the table, but the fear of Tesla cars catching fire isn't one of them."
BASF Recieves Tesla Motors Supplier Award - BodyShop Business,29 Oct 2013,"Tesla has more than 200 suppliers, 14 of which were selected this year to receive special awards. BASF was recognized for exceeding Tesla's expectations, in..."
Elon Musk warns about Tesla's stock price,25 Oct 2013,"Elon Musk warns about Tesla's stock price ... Tesla investors may be all smiles for now, but CEO Elon Musk is warning them that the stock is overvalued. ""The..."
Putting the Tesla Model S to the Test,1 Dec 2013,"Tesla has 35 “stores,” where you can take a test-drive. The company's direct-sales model means cars go from the factory to the buyer with no middleman—a tactic..."
Why You Might Buy Electricity From Elon Musk Some Day,25 Nov 2013,"In California, homeowners are pulling the plug on their utilities by storing solar electricity in Tesla batteries."
Does George Clooney Really Hate Tesla Electric Cars?,15 Nov 2013,"There it was, on the always-factual pages of the New York Post: George Clooney hates Teslas. On Monday, the tabloid published an article focusing on..."
Is The Tesla Model S Electric Car The Perfect Police Cruiser?,6 Nov 2013,"Turns out those are just the people who buy Tesla Model S electric cars. In fact, according to Edmunds data, the Tesla Model S now has a 15-percent market share..."
"Tesla lost $38M in third quarter, stock tumbles over 12 percent",5 Nov 2013,"While Tesla's stock price has zoomed up over the last six months, the company's value has crashed over 12 percent in after-hours trading on Tuesday—hovering..."
Tesla leads with transfer of ZEV credits for year ending 30 Sep 2013,17 Oct 2013,"Tesla by far dominated the transfer of ZEV credits in California in 2012. Data: ARB. Click to enlarge. Between 1 October 2012 and 30 September 2013,..."
Tesla Model S Might Be the Easiest Car to Drive,25 Nov 2013,"The Tesla still lets the driver feel like the captain at the helm, and its huge, intuitive touchpad panel makes it easy to operate and adjust the car's systems..."
China - Tesla Motors starts Model S sales without a brand name or price,26 Dec 2013,Tesla Motors has started sales of the Model S in the Chinese auto market. The company recently inaugurated its flagship store in downtown Beijing and...
"Third Tesla Model S Fire Further Affects Confidence in the EV, Stock Down 9 Percent",7 Nov 2013,"One fire could be an isolated case, a second fire may be a coincidence, but how should one explain a third Tesla Model S fire over the course of six."
Tesla Drivers Can Now Road Trip From Mexico to Canada for Free,30 Oct 2013,"For a while now its been all but impossible to drive a Tesla Model S from the San Diego area up to Vancouver for free, but according to Venture Beat,..."
"Fiery collision very bad for Tesla's ""safest car"" image",3 Oct 2013,"Shares of Tesla Motors Inc. fell by over 6 percent yesterday when a video surfaced online of the Model S -- ""America's safest car"" -- very much on fire."
How Quickly Does the Tesla Model S' Battery Charge?,9 Nov 2013,"From zero to 300 miles would take about 52 hours at that rate. With a single onboard charger connected to a 240-volt outlet, which Tesla recommends, the pace..."
ELON MUSK: Here's Why That Model S Caught On Fire,4 Oct 2013,"Elon Musk speaks out about the Model S fire that slammed Tesla's stock: Advertisement. Earlier this week, a Model S travelling at highway speed struck a..."
Tesla taps another Apple manufacturing veteran to lead vehicle manufacturing technologies,28 Dec 2013,Tesla seems to be joining many other Silicon Valley companies in hiring employees away from Apple. Only weeks after poaching Apple Mac Hardware Vice...
Tesla Model S is The Best-Selling Electric Vehicle in Canada,16 Dec 2013,"In the last couple of years, electric vehicle sales have more than tripled in some places, and Tesla Model S is proving to be heavy competition for the..."
"Tesla Model S battery fire: Elon Musk defends safety record, criticizes firefighters.",4 Oct 2013,Elon Musk Explains How a Tesla Catching on Fire Proves That Teslas Are Totally Safe ... Inferior gas-powered cars look on in admiration at how well the Tesla is...
"Tesla Model S review: Great sports sedan, fabulous EV, excellent commuter",11 Dec 2013,"buys you a fabulous car that'll get you 200+ miles on a charge, a glimpse of the future, and a new kind of dealer. The cost of electricity is the same as..."
George Clooney trashes Tesla in interview,11 Nov 2013,"Hollywood's favorite leading man, George Clooney, said he's no fan of Tinseltown's favorite electric-car company, Tesla Motors. “I had a Tesla. I was..."
"Benesse chooses Tesla Model S for new Shimajiro car, gets 'Monster' Tajima thumbs up",13 Nov 2013,"Tesla Model S gets turned into cute Shimajiro company mascot, making it the most adorable and Japanese EV we've seen."
"George Clooney Says His Tesla Roadster Was Unreliable, Elon Musk Tweets Cheeky Reply",18 Nov 2013,"As a matter of fact, the actor was one of the first Tesla customers, but it looks like the electric car brand didn't leave a good impression on him. In an..."
Object of Interest: Remote Control,22 Nov 2013,Nikola Tesla's remote control caused “a sensation such as no other invention of mine has ever produced.”
Latest Tesla Model X Prototype Shown At Palo Alto Store Opening,15 Oct 2013,"Hundreds of owners and fans alike turned up for the opening of a new Tesla Store in Palo Alto, California, this past Saturday. They weren't all there just..."
"Addressing highway debris fires, Tesla rolls back Smart Air Suspension highway lowering in latest firmware update",17 Nov 2013,"Addressing highway debris fires, Tesla rolls back Smart Air Suspension highway lowering in latest firmware update ... Multiple drivers are reporting that after..."
Mainland China has its first Tesla owner,22 Oct 2013,"Mainland China has its first Tesla owner ... The 24-year-Old, who runs a Small Luxury Car Rental Business, is the first Model S owner in Mainland China, reported..."
"Tesla Model S crashes and burns near Seattle, company stock follows suit",2 Oct 2013,A Tesla Model S electric car caught fire this week after crashing south of Seattle — combining with an analyst's downgrade to contribute to a 6 percent.
Third Tesla Model S catches fire,6 Nov 2013,"Update: According to an Automotive News report, ""NHTSA said it will contact local authorities about the latest fire 'to determine if there are vehicle."
Elon Musk: Tesla Motors will not recall Model S,12 Nov 2013,DETROIT — Tesla Motors (TSLA) CEO Elon Musk says the company “definitely” won't recall its Model S electric car after three vehicle fires in the last six...
Cadillac's ELR Will Hit Market In January,11 Oct 2013,"In January, Cadillac will begin selling its first electric car for a base price of $75,995. That luxury price makes it a direct competitor to Tesla's Model..."
SolarCity Launches Energy Storage for Business Using Tesla Battery Packs,6 Dec 2013,"We spoke with Eric Carlson, Senior Director of Grid Systems Integration, along with SolarCity's Jonathan Bass. The duo noted ""the software legacy"" of SolarCity..."
