Headlines,Dates,Descriptions
Tesla Finally Delivers its First Cybertrucks,30 Nov 2023,Electric vehicle pioneer Tesla has delivered its first Cybertrucks to customers after a two-year production delay.
Tesla warns that a federal probe into whether it exaggerated the range of its cars may lead to a 'material adverse ...,23 Oct 2023,Tesla warns that a federal probe into whether it exaggerated the range of its cars may lead to a 'material adverse impact on our business' ... Tesla CEO Elon Musk...
Tesla's Cybertruck Is Two Years Late and Still Crazy,29 Nov 2023,"Four years after its chaotic debut on a stage in Los Angeles—at one point, Tesla's design head shattered the truck's supposedly unbreakable armored glass,..."
Swedish Ports Threaten to Block Teslas From Entering the Country,2 Nov 2023,"Tesla is failing to play by Swedish labor rules, unions claim. Now a strike that started with mechanics is beginning to spread."
Tesla Cybertruck Review 2024,1 Dec 2023,"The Cybertruck is born to shock, but arguably goes even further than Gandini's wedgy masterpiece, because it's not a supercar - Tesla has chosen the most..."
5 High-End Electric Cars That the Rich Love — Including Tesla,1 Oct 2023,5 High-End Electric Cars That the Rich Love — Including Tesla · Tesla Model S Plaid · Lucid Air · Mercedes-Benz EQS · Porsche Taycan · Rivian R1T · Recommended...
Tesla's price cuts eat into Cybertruck maker's profits as net income plunges 44% in the 3rd quarter,18 Oct 2023,Tesla has reported that its net income slumped in the third quarter versus a year earlier. That came as its price cuts helped drive strong sales growth but...
Hertz is scaling back its EV ambitions because its Teslas keep getting damaged,27 Oct 2023,"Hertz is slowing down its EV plans because many of the Teslas in its fleet are getting damaged by Uber drivers. The repairs are costly, and Tesla's price..."
Drive a Tesla? Here's what to know about the latest Autopilot recall.,13 Dec 2023,"Drive a Tesla? Here's what to know about the latest Autopilot recall. ... If you own or drive a Tesla, your vehicle's software is likely in need of a required..."
Tesla's Model 3 and Model Y are less than the average gas car,12 Oct 2023,"Tesla keeps chopping prices, making its cars cheaper than even gas competitors · Tesla has cut its prices countless times throughout the year and did it again..."
Tesla Model S Review 2024,26 Dec 2023,"A huge, useable range, decent handling, stunning acceleration and plenty of tech make it one of the most appealing EVs in the world, one that almost single-..."
Why Tesla's Cybertruck is so hard to mass produce,13 Dec 2023,"Tesla's VP of Vehicle Engineering, Lars Moravy, revealed in an interview with Top Gear that Telsa had to invent a manufacturing process called ""air bending""..."
Tesla Q3 profit falls 44% on EV price cuts,18 Oct 2023,"Tesla Q3 profit falls 44% on EV price cuts ... Tesla's decision to repeatedly slash EV prices put pressure on margins, causing profits to fall 44% to $1.85..."
"Elon Musk’s affordability problem—Tesla is fast running out of early adopters, but its cars are still too expensive for most buyers",8 Nov 2023,"Elon Musk's affordability problem—Tesla is fast running out of early adopters, but its cars are still too expensive for most buyers ... Elon Musk, chief executive..."
"Tesla Makes Money Selling Electric Vehicles, But 67% of Its Earnings Might Soon Come From This Instead",27 Dec 2023,Key Points. Electric vehicle sales account for 84% of Tesla's revenue today. Cathie Wood and Ark Investment Management anticipate self-driving technology could...
"Elon Musk's Tesla to set up its first India factory in Gujarat, announcement likely during Vibrant Gujarat event | Mint",28 Dec 2023,"Tesla is finalizing negotiations for its first manufacturing plant in Gujarat, India, with the announcement expected at the Vibrant Gujarat Summit in..."
Why Teslas Totaled in the US Are Mysteriously Reincarnated in Ukraine,17 Nov 2023,Why Teslas Totaled in the US Are Mysteriously Reincarnated in Ukraine. Ukraine's fearless and expert EV mechanics bring electric vehicles declared unfixable in...
"4 Years & 110,000 Miles On My 2019 Tesla Model 3 Long Range, Where Do I Stand Now?",16 Nov 2023,When your Tesla is charging you can set the charge limit to 100% and your car will give you a battery range estimate. Mine is reading 285 miles now. 310–285=25...
DOJ probing Tesla's EV range after reports of exaggerated numbers,23 Oct 2023,Tesla disclosed that the Department of Justice is seeking information about the company's vehicle range after reports alleged that the company was...
The Cybertruck Must Be Huge—or It Will Dig Tesla's Grave,1 Dec 2023,"“If [Tesla] can build and sell 50,000 a year, it has to be deemed something of a success,” says Gartner automotive analyst Mike Ramsey, calling the Cybertruck “..."
The world's best-selling car: What makes Tesla Model Y so successful?,8 Dec 2023,"August 2023 marks a unique time in the automotive industry, as an all-electric car, the Tesla Model Y, became the top-selling car globally across over 160..."
Tesla tweaks autopilot software after regulators recall more than 2 million cars,13 Dec 2023,"Tesla is recalling around 2 million of its vehicles in the U.S. to fix Autopilot features that auto safety regulators found to be confusing to drivers, or too..."
Swedish Tesla strike goes international as Norwegian and Danish unions join in,7 Dec 2023,"Unions across Sweden have banded together to cripple Tesla. Swedish port workers have pledged to block imports, electricians have refused to work on damaged..."
Tesla to restrict Autopilot’s best feature following recall,13 Dec 2023,"Tesla has long said that the Autosteer feature is “intended for use on controlled-access highways with a fully attentive driver,” but its cars don't stop..."
Why Elon Musk's Tesla continues to cut electric car prices,6 Oct 2023,"Why is Tesla cutting prices? Two main reasons: To boost a slowing electric vehicle market and, crucially for Tesla, to fend off the competition, both from..."
Tesla Recalls Over 2 Million Cars To Prevent Autopilot Misuse,13 Dec 2023,Tesla has recalled more than two million vehicles because its Autopilot feature doesn't do enough to prevent misuse by drivers.
Tesla's Cybertruck Is Here and It Costs $61000,30 Nov 2023,"Tesla's Cybertruck Is Here and It Costs $61,000. Elon Musk personally handed over the first Cybertrucks to reach customers at a delivery event in Austin today."
First reported Tesla Cybertruck accident results in only 'minor' injury,28 Dec 2023,"The California Highway Patrol confirmed a two-vehicle accident between a Toyota Corolla and a Tesla Cybertruck on Thursday afternoon, with only minor..."
"GMO Quality Mutual Fund Beats S&P 500 Even Without Nvidia, Tesla Stocks",7 Dec 2023,"GMO's $8 Billion Fund Beats S&P 500 Even Without Nvidia, Tesla ... Jeremy Grantham is a famous bubble hunter, quick to point out speculative excess on Wall Street..."
"Nvidia, Tesla, and More: These 5 Stocks in the S&P 500 Are Having a Stellar 2023",28 Dec 2023,"Nvidia stock has soared 238% in 2023—and is on pace to mark its best annual performance since 2001, according to Dow Jones Market Data. The stock is currently..."
The Man Who Duped Tesla Out Of 5 Free Cars Has Been Sentenced To 4 Years In Jail,12 Oct 2023,Michael Gonzalez's scheme was discovered after he drove a Tesla onto a frozen lake and set it on fire.
Tesla may have picked an unwinnable fight with Sweden’s powerful unions,21 Nov 2023,"Tesla may have picked an unwinnable fight with Sweden's powerful unions ... For the first time anywhere in the world, workers for the US carmaker Tesla have gone..."
Tesla Recalls 2 Million Vehicles Over Autopilot Issue. Here's What You Need to Know,15 Dec 2023,"Why is there a recall? The NHTSA statement says that ""in certain circumstances when Autosteer is engaged, the prominence and scope of the feature's controls may..."
Sweden's Tesla Blockade Is Spreading,16 Nov 2023,"Starting Friday, dockworkers in all Swedish ports will refuse to offload Teslas, cleaning crews will no longer clean showrooms, and mechanics won't fix..."
Innovation or folly? The Cybertruck will test whether anyone still trusts Tesla,30 Nov 2023,"Tesla first announced its Cybertruck in 2019, claiming first deliveries would be scheduled for 2021. The automaker continued to push out the production and..."
Elon Musk says Tesla faces enormous hurdles with Cybertruck production,19 Oct 2023,Tesla CEO Elon Musk said Wednesday that the Cybertruck's unique design means the company faces immense challenges in scaling production.
New Tesla Cars Fall Apart. The Company Says Drivers Are to Blame,20 Dec 2023,"Tesla routinely blamed customers for vehicle malfunctions caused by parts it knew were defective, per a Reuters report."
Tesla looks to maintain EV dominance by pushing for stricter fuel standards,17 Oct 2023,"In a letter to the National Highway Traffic Safety Administration (NHTSA), Tesla said the agency should finalize rules to increase the Corporate Average Fuel..."
Tesla Has Taken the S&P 500 on a Wild Ride to Nowhere,17 Nov 2023,"According to Silverblatt's numbers, the S&P 500 had a total return—price gains plus reinvested dividends—of 27.02% from the time Tesla joined the index through..."
US Electric Car Market at the Whim of Tesla Supply-vs-Demand Trends,24 Dec 2023,"Average used EV prices in the US (most notably, average Tesla prices, which account for the majority of US EV sales) were really high in October 2022, and then..."
Tesla Cybertruck deliveries hostage to battery production hell,21 Dec 2023,"Tesla's Giga Texas factory is currently churning out 4680 battery cells at rate only sufficient to power about 24,000 Cybertrucks a year, or about a 10th of the..."
"Elon Musk claims Tesla is ‘quite far advanced’ in developing game-changing $25,000 EV to be built in Texas",6 Dec 2023,"Elon Musk claims Tesla is 'quite far advanced' in developing game-changing $25,000 EV to be built in Texas ... Elon Musk insists development of an entry-level..."
