Headlines,Dates,Descriptions
The tax loophole that can save you big bucks off a Tesla Model X,13 Oct 2015,"In a theoretical situation, tax experts said, a California Realtor or sales rep who uses the vehicle mostly for work could buy a Model X for $100,000 and..."
Tesla or GM: Who Has The Best Battery Thermal Management?,4 Dec 2015,Tesla. Tesla's thermal management (as well as GM's) uses liquid Glycol as a coolant. Both Gm's and Tesla's systems transfer this heat to a refrigeration cycle...
Tesla to host grand opening of its Burbank showroom,24 Oct 2015,"Singer Dale Bozzio's distinctive squeaky voice came over the radio, crooning about how only a nobody walks in Los Angeles, as soon as Jeremy Snyder started..."
A Tesla employee on why she turned down a better-paying gig at Apple,20 Oct 2015,"So what (I believe) Elon means is, “We hired you because you believe in our mission and are ready to dedicate your time and energy to building a better future..."
Candid Video of Tesla Employees Celebrating Model X Launch,25 Oct 2015,"The following video comes to us from a tipster which shows the passion and support from Tesla employees of the Yorkdale, Toronto Store as they gather to..."
Jon Favreau: How Elon Musk Convinced Me to Buy a Tesla (Guest Column),18 Nov 2015,Jon Favreau: How Elon Musk Convinced Me to Buy a Tesla (Guest Column) · I signed up for my Tesla Model S — the one I still drive — around the time we were...
A decade-long quest for the (other) electric Tesla | Mint,26 Dec 2015,"The finish on his guitars is of a piece with the rest of his thought process—eschewing traditional lacquer and figured wood, his guitars come covered with..."
Can Tesla's 'autopilot' Model S really drive itself? We find out,29 Oct 2015,"Yes, though the system is reasonably rudimentary for now, acting as a self-steering extension of a radar cruise control system, the latter part having been in..."
Wall Street is deeply confused about Tesla,7 Nov 2015,"Tesla reported third quarter earnings last week, and they should have been an opportunity for..."
The Craziest New Feature on the Tesla Model X: 'Bioweapon Defense Mode',1 Oct 2015,"Tesla unveiled its new Model X SUV crossover Tuesday night at a massive gathering in Fremont, California. CEO Elon Musk gave a thorough presentation in..."
Hands-off drivers post videos of swerving while testing out Tesla's autopilot,21 Oct 2015,Hands-off drivers post videos of swerving while testing out Tesla's autopilot ... Tesla announced last week that its Model S now has an autopilot mode. And it...
"Tesla self-driving Autopilot rivals - from Nissan, Cadillac and Mercedes | British GQ",15 Oct 2015,"Elon Musk, the man behind Tesla cars, announced a new software update to its Model S cars that enables autonomous driving. And it's available right now in..."
Can Tesla's enthusiast customers help it sell the electric car for the everyperson?,17 Nov 2015,"A key element of the company's mystique is its ability to impart agency to the customer, a feeling of actively participating in the reshaping of history. First..."
Spotify partners with Tesla for integrated in-car music system,21 Dec 2015,Spotify partners with Tesla for integrated in-car music system ... Tesla and Spotify have partnered to provide voice-controlled access to the streaming platform's...
Tesla Patent Outlines Sensible Approach to Cabin Heating,28 Nov 2015,"With the 2 loops connected, waste heat from the motor and electronics can be used to heat the cabin with the resistive heating element used as a second source..."
Elon Musk uses Twitter to hire Tesla engineers | The Independent,20 Nov 2015,Mr Musk stated that he will be conducting interviewing personally as the project is “super high priority.”
"Want A Used Tesla Model S, BMW i3, Or Nissan LEAF?",17 Nov 2015,"Oh, the price! Just $52,900. And the car just has 6,344 miles on it. This one genuinely has my interest. 2013 Tesla..."
Tesla car dealership opens at Chinook Centre,23 Nov 2015,Electric car manufacturer Tesla Motors has opened its first store location in Calgary at CF Chinook Centre.
Tesla plans to build assembly unit in India: Sources,7 Oct 2015,Tesla is exploring building assembly unit in India for its Tesla Model 3. This model is currently assembled in Netherlands and sold in the Europe market.
Tesla Stock Is Falling Fast After Consumer Reports Rescinds Recommendation,20 Oct 2015,"Consumer Reports says the 2015 Model S ""is likely to involve a worse-than-average overall problem rate."""
"Infosys, Tesla’s Elon Musk & others commit $1 bn to OpenAI forum",12 Dec 2015,"Infosys, Amazon Web Services and Silicon Valley leaders like Tesla's Elon Musk and Peter Thiel (PayPal co-founder) among others to commit $1 billion..."
Hands-off behind the wheel of an Autopilot-equipped Tesla Model S,14 Oct 2015,"The Palo Alto, California, automaker said drivers must keep their hands on the wheel, but in our limited testing the car was actually quite lenient. For example..."
"Look, no hands! Tesla's Autopilot mode is here",15 Oct 2015,"Tesla releases Version 7.0 software update for Model S, enabling autonomous lane keeping and braking."
Tesla Model S P90D (2015) review,6 Oct 2015,"You can either have a fast car or decent range but not both. And you'd better hope for mild climate conditions. No? ... See above - 81 mph, air con on, lights on,..."
Elon Musk says George Hotz's self-driving car technology isn't a threat,17 Dec 2015,At least not to Tesla.
"Tesla chief Elon Musk takes a dig at Apple, calls company a 'Tesla Graveyard'",10 Oct 2015,"Musk said: ""Important engineers? They have hired people we've fired. We always jokingly call Apple the 'Tesla Graveyard'. ""If you don't make it at Tesla,..."
Tesla's Bluetooth key fob could help you find your keys,6 Nov 2015,"Fire up the Tesla app, and it could tell where you left your fob. The same feature is already found in a host of other devices, from smart luggage to even..."
Tesla Is Facing First World Problems: It Ran Out of Parking Spaces for Its Employees,30 Dec 2015,"Tesla is probably one of the fastest growing companies in the world, but with all the joy that brings, there is also a (minor) downside."
Tesla's autopilot is a safety feature that could be dangerous.,12 Nov 2015,"Tesla thought it had measures in place to dissuade people from such risky antics. For instance, autopilot mode is designed to first issue a series of warnings,..."
Tesla Autopilot: The 10 Most Important Things You Need To Know,16 Oct 2015,"When Autopilot is activated by the driver, the car will keep itself in its lane, change lanes where appropriate if the driver taps the turn signal, avoid..."
"‘Back to the Future’ DeLorean, Tesla Race in Virtual Reality",20 Oct 2015,The VR experience puts viewers in the driver's seat of a Tesla Model S pitted against the movie's iconic DeLorean sports car.
"Sorry, Friends, But Tesla Model X Isn't Progress",1 Oct 2015,"Rather than bringing Tesla closer to the goal of the Model III, the Model X may be a 2.5-ton warning sign that the company is either unwilling or unable to pull..."
Watch: Tesla's new autopilot technology prevents crash on slick Seattle road,28 Oct 2015,"Some people are using Tesla's new autopilot technology for fun, like driving across the country in record time. Others, though, are finding that the new."
Why a Vermont Utility is Selling Tesla Batteries,10 Dec 2015,"If Green Mountain Power customers agree to share their batteries with the utility, the customers will pay significantly less than if they had complete control..."
Elon Musk Tesla ‘master plan’,14 Dec 2015,"Tesla CEO Elon Musk published his company's ""master plan"" nearly 10 years ago, back in 2006."
"Infosys, Teslas Elon Musk & Others Commit $1 Billion to OpenAI Forum",12 Dec 2015,"Bangalore-based Infosys has recently announced new services -- Aikido -- that focus on design thinking, platforms and knowledge-based IT to differentiate its..."
Most Expensive Tesla Model S in the World Costs $175000 on eBay,17 Nov 2015,"Ever wondered how much it costs to own the most expensive Tesla Model S in the world? That'll be $175000, thank you very much!"
360 Degree Tesla Showroom Experience Is Surprisingly Underwhelming,19 Nov 2015,"All in all, the experience, even though it's just a virtual one, is a little underwhelming. Not only does it not look like a place that sells highly advanced..."
Tesla's Inventions: Fact or Fiction? | OpenMind,6 Nov 2015,"Following Röntgen's announcement, Tesla easily designed his own X-ray system. He had his famous coils to be able to apply to the tube the high voltage..."
Tesla's live Autopilot upgrades give the Model S parallel parking and lane changes with the push of a button,16 Oct 2015,"Tesla announced on Wednesday that Autopilot is now live for Model S vehicles produced since late September of 2014. Traffic-aware cruise control,..."
Tesla's Gigafactory to be second largest plant in world after Boeing,17 Nov 2015,"“When the Gigafactory is finished, it will be only slightly smaller than Boeing's Everett, Wash., plant, which is the world's largest building by volume,” Fast..."
"$80,000 = Tesla Model X 70D Base Price (+ More Details)",24 Nov 2015,"Originally published on EV Obsession. Nearly two months ago, a potential Tesla Model X customer (@Chargingtimes) tweeted Elon (while Elon was engaging in a..."
