Headlines,Dates,Descriptions
Tesla will stop letting people play games in cars that are moving,23 Dec 2021,"Tesla has told regulators that it'll be locking its Passenger Play feature, which let people play games on its cars' touchscreens while they were driving."
Syrah stocks soar after inking Tesla offtake agreement,23 Dec 2021,The Tesla agreement paves the way for Syrah to make a final investment decision on its proposed processing facility in the US state of Louisiana.
"Tesla Recalls More Than 475,000 Cars Over Two Safety Defects",30 Dec 2021,"Tesla Recalls Some Sedans Over Two Safety Defects. The recalls, which Tesla initiated on Dec. 21, affect about 350,000 Model 3s and 120,000 Model S cars."
Tesla calls back nearly half a million cars over safety problems - CityAM,30 Dec 2021,"Tesla calls back nearly half a million cars over safety problems ... Tesla has recalled more than 475,000 of its Model 3 and Model S electric cars to address..."
"Musk's Tesla sales cause a stir, but billionaires sell stock all the time",11 Nov 2021,"If trading in the shares of Amazon, Microsoft, Facebook and other billionaire-owned companies is any indication, Tesla co-founder Elon Musk unloading part..."
Elon Musk tells Tesla staff to cut delivery costs: CNBC,28 Nov 2021,"In an email, Elon Musk pushed staff to focus on cutting costs of delivering vehicles, rather than spending heavily on expedite fees, CNBC reported."
Tesla holiday update turns cars into megaphones,24 Dec 2021,"As part of its holiday update, Tesla added a ""megaphone"" feature that turns Teslas into a megaphone on wheels using speakers originally designed for a..."
Tesla has reportedly been shipping out some cars without USB ports,13 Nov 2021,"Customers that recently bought Tesla Model 3s and Model Ys have discovered that their EVs have no USB ports. According to a report by Electrek, Tesla told..."
Baby driver: Philadelphia woman gives birth in front seat of Tesla on autopilot,19 Dec 2021,"Yiran Sherry's waters broke while the family was stuck in traffic, leading to what is believed to be the world's first 'Tesla baby'"
Tesla Agrees to Stop Letting Drivers Play Video Games in Moving Cars,23 Dec 2021,Tesla agrees to stop letting drivers play video games in moving cars. A federal regulator said the electric vehicle maker agreed to disable the feature after an...
"Tesla recalls around 475,000 cars over safety concerns",30 Dec 2021,"Tesla is recalling more than 475,000 vehicles due to two potential safety issues related to the front trunk hood and rearview camera."
How Hertz's big Tesla deal could boost EV adoption for everyone,26 Oct 2021,How Hertz's big Tesla deal could boost EV adoption for everyone ... Image of several white Tesla Model 3 cars parked under a Hertz rental sign. ... People who are...
"The cars of Chinese Tesla challengers Nio, Xpeng, and Li Auto",13 Nov 2021,Chinese startups are battling with Tesla for electric-car supremacy — take a look at their cars · Nio · Nio ES8 · Nio ES6 · Nio EC6 · Nio ET7 · Xpeng · Xpeng G3.
"Meet Rivian and Lucid, the hot auto startups targeting Tesla",27 Nov 2021,"They aren't household names yet, but Rivian and Lucid are two auto startups attracting a lot of buzz – and loads of money."
PepsiCo’s CEO says he’ll take delivery of his first Tesla Semi trucks this year. But Elon Musk said production won’t start until 2023,9 Nov 2021,Tesla has said production of the Semi will begin only once battery cells are no longer in short supply.
NHTSA probing Tesla after reports that drivers can play video games in motion,22 Dec 2021,U.S. traffic safety regulators have launched a formal probe into certain Tesla vehicles after reports emerged that drivers can play video games.
"Tesla recalls 475,000 vehicles due to camera and front trunk issues",30 Dec 2021,"Over 475000 Tesla Inc (TSLA) cars have been recalled due to technical defects that may increase the risk of accidents. Two separate recalls are in place,..."
Elon Musk Sells $5 Billion in Tesla Stock,29 Nov 2021,"Elon Musk sells $5 billion in Tesla shares, partly to cover taxes on stock options. The sales so far were considerably short of the $20 billion worth he..."
Tesla leak reveals all-in-one “Superhorn” for Model 3 and Y,10 Dec 2021,"Tesla is coming out with a new all-in-one loudspeaker, horn, and alarm combo called “Superhorn” for the 2022 Model 3 and Model Y. The information comes from..."
Tesla to stop allowing drivers to play videogames while driving,24 Dec 2021,"After pressure from regulators, Tesla will stop allowing drivers to play games in their cars while driving."
A hiccup at Tesla left some owners stranded and searching for the user manual,20 Nov 2021,"Server errors popped up on Tesla's app on Friday, preventing drivers across the globe from entering and starting their electric cars during an hours-long..."
"2021 Tesla Model Y review: Nearly great, critically flawed",26 Nov 2021,"The performance. So the interior is a bit of a disappointment. The range, however, is not. Our Model Y Long Range is EPA-rated at 330 miles, getting a 12-mile..."
Ford And The Auto Industry's Titans Are Gunning For Tesla. Here's How,27 Dec 2021,"A combination of the fast-selling Mach-E and Lightning in 2022 and beyond would significantly strengthen Ford's EV market position, even as it tries to match..."
CEO Elon Musk Sells $5B Worth of Tesla (TSLA) Stock,12 Nov 2021,"CEO Elon Musk Sells $5B Worth of Tesla (TSLA) Stock · Musk holds about 170 million shares in Tesla and had sold 4.5 million shares by Thursday, Nov. · ""I don't..."
Tesla's Auto Insurance Could Shake Up a $400-Billion Market,8 Nov 2021,Tesla can leverage its position to capture valuable insights throughout a car's lifecycle. It can design a car's profile to reduce eventual repair costs; enable...
Tesla Now Has More Luxury Car Registrations Than Mercedes-Benz,10 Nov 2021,More Teslas have been registered in the US in 2021 than Mercedes-Benzes though September. The EV giant is gaining on BMW and Lexus.
Can Tesla Autopilot Detect A Hopping Kangaroo? (VIDEO),19 Nov 2021,The video from Jeff Johnson shows Autopilot coming to a full stop as the kangaroos pauses in its path after leaping into the middle of the road. Please note...
"Tesla Arcade games can be played while driving, causing safety concerns",8 Dec 2021,Tesla owners can now play video games on the center touchscreen in their cars while in motion. This is bringing up a new safety concern amidst other NHTSA...
Tesla update lets drivers turn their cars into megaphones,24 Dec 2021,Tesla's annual holiday software update includes a new feature that lets drivers turn their cars into megaphones. External speakers meant to play sounds to...
Efficiency Is The Key Difference Between Polestar 2 & Tesla Model 3,8 Dec 2021,"When it comes to range, the EPA says the Polestar 2 can go 270 miles on a single charge; the Tesla 267 miles. Both numbers are for cars shod with the standard..."
Tesla will disable in-dash video games while its cars are in motion,24 Dec 2021,Tesla is quickly responding to the NHTSA's investigation of in-dash gaming while cars are moving. The Guardian has learned Tesla will deliver an update...
He Helped Build Tesla. Now He Hopes to Do the Same at Lucid.,18 Nov 2021,Peter Rawlinson engineered the Tesla Model S. His new Lucid Air sedan is a direct challenge to Tesla's dominance.
"Tesla hits record profit despite parts shortage, ship delays",21 Oct 2021,Record electric vehicle sales last summer amid a shortage of computer chips and other materials propelled Tesla to the biggest quarterly net earnings in its...
"Tesla Introduces Active Road Noise Reduction For New Model S, X",18 Dec 2021,"The new microphones can pick up all the road noise that makes its way into the cabin and then anti-noise, as Tesla calls it in the release notes for the latest..."
Ignore the Hype: Spontaneous Tesla Fires are Incredibly Rare,8 Dec 2021,Ignore the Hype and the oil-funded news articles. The data proves that Spontaneous Tesla Fires are Incredibly Rare!
Tesla With Jet Engines - This YouTuber Outfitted His Tesla With Jet Engines,8 Dec 2021,More videos on YouTube · YouTuber Matt Mikka attached a trio of jet thrusters to his Tesla Model S and took the car for a spin. · The tinkerer completed the...
Fleet operators want Teslas. But not 'full self-driving',19 Nov 2021,"The $10,000 optional software feature includes driver-assist features that Tesla hopes will one day allow the cars to drive themselves. (The price is likely to..."
Here's what it's like to rent a Tesla on vacation,16 Dec 2021,"With Hertz, road-trippers can get a charge out of Tesla rentals · Teslas line up for a power boost at a Supercharger station in Florida City, about 35 miles..."
"Tesla Model 3 Performance: It's flawed, but this is an addictive electric vehicle",8 Dec 2021,"The extra thump of the Performance's 573hp is pretty addictive, and yet it can still go for a claimed 547km on a full charge of its 76kWh battery. Plus, there's..."
Tesla Full Self-Driving cars and Waymo taxis: Two autonomous vehicle strategies,6 Oct 2021,Autonomous tech could lead to deaths at the hands of robots. But is continuing to let humans drive even worse?
Tesla enables in-car purchases and subscriptions,30 Nov 2021,Tesla enables in-car purchases and subscriptions ... Tesla has started to enable in-car purchases and subscriptions in its latest software updates. Owners can buy...
Tesla owner blows up Model S instead of footing $22600 repair bill,26 Dec 2021,"After a Finnish Tesla owner received a quote of $22600 for a battery replacement, he decided to blow up his car instead of repairing it."
Analysis: How VW Could Outsell Tesla,8 Dec 2021,"“By 2030, VW leads the group with an estimated six million EV units and commands the group's highest share at 18%. The automaker is one of the world's largest..."
